Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,calculated_roa_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:LUZN,AMOS LUZON DEVELOP,Industrials,Israel,59947751.83154201,0.44778249056532027,302076597.7088,7566631.349333,-168232429.514667,317603344.816,9289935.616,-650097262.144,9289935.616,-650097262.144,317603344.816,302076597.7088,7566631.349333,317603344.816,9289935.616,9289935.616,317603344.816,0.317537,0.317537,0.0009798481254383094,5.653974,5.653974,5.653974,0.167737,0.004118538338141777,5.653974,0.001480007208437836,3.831548,3.7544730000000004,3.754473e-05,89619457.60479,93225000.0,105932066.666667,93225000.0,0.02925,0.020241,1.0,0.037805,1.0,0.042852,0.00047108847304705426,0.050069999999999996,0.0,0.085,156.6,0.000543,0.6075699999999999,0.08276156110504942,362363008,30368000,0.08380499999999999,10000000,329566427,17414723395,3.0368,-0.631,0.162103,0.520208,0.162103,0.520208,0.162103,-0.343198,0.21568,0.0009297287171612816,0.162103,4.276199,0.01131757858377825,-16.474376,6070.032774,0.06186510462108804,17900257.1328,39785996.984,18.411268,8.283478,8.283478,5.098087849361207e-07,6.6957770000000005,4.994297,4.994297,2.235792,0.3332037254926799,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,156.6,44.7,196.4,134.61469,16.332029000000002,250.33557000000002,-20.264766,1.47528,10.309723,0.1463485281208161,1.286621,1.357819,0.21255,0.20813600000000002,10.787223,9.561672999999999,1.690379,1.7802169999999997,1.3678190000000001,0.21813600000000002,9.571672999999999,1.7902169999999997,1.579018,0.002587084617333521,507958473.617067,488426033.205333,488426033.205333,0.03902,0.056320138563129216,540318466.666667,549079200.0,549079200.0,395291389.929067,360240115.333867,360240115.333867,5.454041,0.11138725803066683,None
TLV:CISY,CI SYSTEMS(ISRAEL),Technology,Israel,309129714.533554,0.45083495287925557,24122666.666667003,957533.333333,7221933.333333001,24590000.0,878000.0,30403000.0,878000.0,30403000.0,24590000.0,24122666.666667003,957533.333333,24590000.0,878000.0,878000.0,24590000.0,0.783135,0.783135,0.002416579364657128,24.694103,24.694103,24.694103,0.8868590000000001,0.021775534271067674,8.231368,0.002154676334787626,11.963301,11.410323,0.00011410323,1774001.2018310002,1938000.0,1870266.666667,1938000.0,0.035710000000000006,0.099186,2.5,0.07457799999999999,2.5,0.093087,0.0010233410970440385,0.01,0.0,0.083,670.0,0.000124,1.422353,0.19374912310096018,10640000,878000,0.08251900000000001,138,19260942,2180785543,6362.318840999999,-0.516,0.025152,0.01124,0.025152,0.01124,0.025152,-0.38419000000000003,0.211581,0.0009120592159945341,0.025152,1.8359459999999999,0.004859096391578909,-64.275741,1555.796918,0.015856510612843083,1882666.666667,3872000.0,10.230671000000001,4.974417,4.974417,3.061517742348784e-07,0.658355,0.6939,0.6939,0.8340059999999999,0.12429327338287639,USD,ILS,1.0,0.30591199999999996,0,0,0,0,0.168061,529.6,690.0,630.3056,6.297644,26.510574,-2.898551,1.750623,28.784351,0.4085994746670635,2.529976,2.447292,0.44778,0.375,0.308585,0.32245799999999997,2.6708,2.6352759999999997,2.457292,0.385,0.332458,2.645276,2.551284,0.004180058486254833,24895000.0,25987466.666667003,25987466.666667003,0.053786,0.07763287987587053,11836066.666667,12120466.666667,12120466.666667,9899400.0,10644133.333333,10644133.333333,11.238235000000001,0.22951719317003139,None
TLV:GOHO,GOLDEN HOUSE,Healthcare,Israel,33724420654660.88,0.45207759047848384,17798000.948267,3322326.6848,65951588.47413299,18038101.08,4085148.848,272690874.536,4085148.848,272690874.536,18038101.08,17798000.948267,3322326.6848,18038101.08,4085148.848,4085148.848,18038101.08,2.130677,2.130677,0.006574792431636379,5.2875,5.2875,5.2875,1.197747,0.02940893743714445,5.2875,0.0013840774850777625,5.605837,5.605839,5.605839e-05,22411011.159617998,22411000.0,19952200.0,22411000.0,0.22646999999999998,0.193775,1.0,0.312229,1.0,0.280804,0.0030869860819916226,0.1579,0.0,0.858,1465.0,0.000586,0.26028,0.035454645760031385,15567600,13354000,0.857807,140,125632547,7062514399,95385.714286,-0.248142,0.039289,-0.248142,0.039289,-0.248142,0.039289,-0.248142,0.22518600000000003,0.0009707060965443267,0.039289,2.2321400000000002,0.005907681064420712,-21.308385,4692.988219,0.047830418378885776,-386305.6736,-3274482.048,30.748853000000004,383671.509716,383671.509716,0.02361316178819102,1.8913669999999998,1.835134,1.835134,1.3556709999999998,0.20203785850489975,ILS,ILS,0.30591199999999996,0.30591199999999996,17,9,18,18,1465.0,966.0,1572.0,1386.3567,5.67266,51.656315,-6.806616,1.6468650000000002,19.950211,0.28319713493269555,1.529283,1.545426,0.004705,0.0020559999999999997,6.883253999999999,7.052230000000001,0.363912,0.392099,1.555426,0.012056,7.0622300000000005,0.402099,0.9787629999999999,0.0016036186422923669,224902913.03253302,230895096.8944,230895096.8944,0.037693,0.05440479197488543,-125301600.0,-115409066.666667,-115409066.666667,147072945.1456,149430017.499733,149430017.499733,5.459841,0.11150571076994362,None
TLV:TGTR,TOGETHER PHARMA,Healthcare,Israel,916758.5433139999,0.46085804093369337,5936000.0,-20243200.0,-150175733.33333302,11421000.0,490000.0,-482625000.0,490000.0,-482625000.0,11421000.0,5936000.0,-20243200.0,11421000.0,490000.0,490000.0,11421000.0,3.004668,3.004668,0.009271733081072361,3.1420310000000002,3.1420310000000002,3.1420310000000002,1.658785,0.0407290557076525,3.1420310000000002,0.0008224708017997859,1.915621,2.098111,2.098111e-05,17076566.751836,13823000.0,6791466.666666999,13823000.0,0.52048,0.0,0.0,0.0,0.0,0.307417,0.0033795529991297083,0.01,0.0,0.107,113.4,0.000944,0.991732,0.13509108171541204,63949100,6746000,0.10549000000000001,10,38944829,2149951493,674600.0,2.945848,0.0,2.945848,0.0,2.945848,0.0,2.945848,17.413474,0.07506401540866715,0.0,0.25,0.0006616611261413612,1.0665959999999999,1.0665959999999999,1.0870628806333692e-05,-8072866.666666999,-15205000.0,2072.89819,25613.172992,25613.172992,0.0015763693223317767,5.275029,8.83192,8.83192,2.972855,0.44304942559484106,USD,ILS,1.0,0.30591199999999996,0,0,0,0,113.4,109.2,317.0,185.50769,-38.870459000000004,3.8461540000000003,-64.227129,0.040423,0.041423,0.0005880075614396785,0.9486559999999999,1.1999819999999999,0.064228,0.550958,0.181067,0.181067,1.316222,1.597936,1.209982,0.560958,0.19106700000000001,1.607936,1.408959,0.0023084576333858263,87664200.0,133840428.571429,133840428.571429,0.023661,0.03415148125428499,7409000.0,17338285.714286,17338285.714286,93158714.285714,111494285.71428601,111494285.71428601,2.680169,0.05473678616805306,None
TLV:ORON,ORON GROUP INVESTM,Industrials,Israel,2469.8997440000003,0.4643177465906344,852964933.333333,18295733.333332997,124782866.666667,877323000.0,26564000.0,519221000.0,26564000.0,519221000.0,877323000.0,852964933.333333,18295733.333332997,877323000.0,26564000.0,26564000.0,877323000.0,0.332832,0.332832,0.0010270450728131948,9.184858,9.184858,9.184858,0.000898,2.2049085339855346e-05,9.184858,0.00240426575157189,5.771642,5.60675,5.60675e-05,53639130.333386,56704000.0,48835933.333333,56704000.0,0.03028,0.0,0.0,0.0,0.0,0.027302999999999997,0.0003001523518063036,0.15063,0.0,0.408,1261.0,0.000324,1.426502,0.19431428878890536,64125200,26564000,0.41425200000000006,366,291896512,78786925,72579.234973,-0.247,0.046111,1.368667,0.046111,1.368667,0.046111,0.156917,4.211273,0.018153474795557966,0.046111,2.397336,0.0063448961499969056,58.533297,58.533297,0.0005965649078919156,16927933.333332997,96232000.0,17.243482,3.033258,3.033258,1.8668264409922587e-07,4.544166000000001,4.540367,4.540367,2.131814,0.3177077146968286,USD,ILS,1.0,0.30591199999999996,0,0,0,0,1261.0,314.0,1794.0,956.6923,31.808315000000004,301.592357,-29.710145,1.27973,4.392478,0.062352081632364525,1.205808,1.205804,0.25555,0.131996,8.632346,9.940909,1.129235,1.1222020000000001,1.215804,0.141996,9.950909,1.1322020000000002,1.1740030000000001,0.0019235025199227658,957589533.333333,992643666.666667,992643666.666667,0.046761000000000004,0.06749323422220618,83940200.0,84014533.333333,84014533.333333,795272533.333333,823338200.0,823338200.0,0.9767110000000001,0.01994725748823499,None
TLV:BLSR,BLUE SQUARE REAL,Real Estate,Israel,7915.644851000001,0.46704395743126176,83955488.59253299,67762873.032,560003710.453867,102034194.392,70115336.31199999,2338185755.136,70115336.31199999,2338185755.136,102034194.392,83955488.59253299,67762873.032,102034194.392,70115336.31199999,70115336.31199999,102034194.392,6.0974379999999995,6.0974379999999995,0.018815329219197492,3.879307,3.879307,3.879307,2.682811,0.0658725263805152,3.879307,0.001015463163386205,7.790355,7.758887,7.758887e-05,260897290.85839903,263005000.0,207709133.33333302,263005000.0,0.69194,2.197186,2.5,1.755035,2.5,1.865822,0.020511696932642605,0.21181999999999998,0.0,19.738,24700.0,0.000799,0.386546,0.05265426271690907,11585000,228787008,19.748555,45,2016062709,88706083229,5084155.733333,2.863,0.357146,0.249889,0.357146,0.249889,0.357146,2.209722,15.115135,0.06515659807710307,0.357146,6.226172,0.016478463908279246,1.7555630000000002,1.7555630000000002,1.789250449011022e-05,38125017.1888,55390262.192,52.880309999999994,36.397421,36.397421,2.2400886408847156e-06,2.050727,2.150808,2.150808,1.467563,0.2187133056184179,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,0.697595,12240.0,26440.0,22683.217,8.89108,101.797386,-6.580938000000001,1.7549299999999999,29.211789000000003,0.41466704041668695,1.498442,1.465551,0.195555,0.490667,0.821823,0.606017,0.735533,0.854374,1.475551,0.500667,0.616017,0.864374,1.1699620000000002,0.0019168816904333967,2006749192.0448,2173951289.549334,2173951289.549334,0.052252,0.07541875654025186,-409720333.333333,-281270866.666667,-281270866.666667,1353265667.608,1484467429.1285331,1484467429.1285331,6.135729,0.12530929439827193,None
TLV:OPCE,OPC ENERGY LTD,Utilities,Israel,2513848146186.271,0.46797916795070504,1323386466.666667,6072066.666666999,79295400.0,1388727000.0,-77316000.0,263780000.0,-39791370.0,263780000.0,1388727000.0,1323386466.666667,6072066.666666999,1388727000.0,-77316000.0,-39791370.0,1388727000.0,2.447908,2.447908,0.007553696309549568,4.243435,4.243435,4.243435,1.3124280000000002,0.03222476277774574,4.243435,0.0011107787882536086,11.93638,11.827952,0.00011827951999999999,289966949.85776204,295235000.0,322117066.666667,295235000.0,-0.05586,0.0,0.0,0.0,0.0,0.00202,2.2206634825796918e-05,0.2314,0.0,-0.45,3188.0,-0.00014099999999999998,1.00673,0.13713406917933146,188780000,-77555000,-0.410822,116,3398274345,182201452526,-668577.586207,-0.75,0.00212,-0.351854,0.00212,-0.351854,0.00212,-0.650463,0.184954,0.0007972785847266677,0.00212,0.710382,0.0018801286164422096,-3.3362190000000003,15328.701833000001,0.15622843861172356,366180933.333333,357630000.0,9.280315,9.502207,9.502207,5.848157748329265e-07,2.9316299999999997,2.57052,2.57052,1.604284,0.23908905906645095,USD,ILS,1.0,0.30591199999999996,126,25,41,0,3188.0,2370.0,3955.0,3438.0840000000003,-7.273935000000001,34.514768,-19.393173,1.0321770000000001,1.209273,0.01716586601271864,1.3787719999999999,1.496427,15.837677,3.8836660000000003,1.334561,1.0690680000000001,2.662179,1.933864,1.506427,3.8936660000000005,1.0790680000000001,1.943864,1.7251450000000002,0.00282650108622564,4575293866.666667,6273465533.333333,6273465533.333333,0.0076760000000000005,0.011079276873669398,982162866.666667,645400466.666667,645400466.666667,3287615000.0,4140412800.0,4140412800.0,5.192262,0.10604097533495371,None
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,Israel,36519.859824,0.47496337322853,4405291266.666667,231018466.66666698,1893455933.3333328,4662572000.0,237658000.0,2000980000.0,237658000.0,2000980000.0,4662572000.0,4405291266.666667,231018466.66666698,4662572000.0,237658000.0,237658000.0,4662572000.0,1.325823,1.325823,0.0040911930931292915,23.724253,18.870606,23.117547000000002,0.012093000000000001,0.00029692604567357536,7.705849000000001,0.002017114345968604,12.757142,12.757161,0.00012757161,484565428.900293,484564000.0,467660733.333333,484564000.0,0.05097,0.297363,5.625,0.282698,6.25,0.267974,0.0029459409706970806,0.12013,6.76,5.377000000000001,42000.0,0.000128,2.54185,0.3462440115457806,44200200,237658000,5.376853,16676,6181688321,5638412104,14251.49916,0.317,0.096443,0.034426,0.096443,0.034426,0.096443,0.246356,5.213431,0.02247346307325138,0.096443,3.3555309999999996,0.00888089768104899,93.837801,93.837801,0.0009563845192309072,166774066.66666698,278834000.0,37.066244,22.16978,22.16978,1.3644448146178584e-06,2.4968310000000002,2.543026,2.543026,1.595687,0.2378078341456799,USD,ILS,1.0,0.30591199999999996,0,0,0,0,42000.0,37500.0,49000.0,44207.062000000005,-4.992555,12.0,-14.285714000000002,0.782609,0.783609,0.011123482538980397,1.407543,1.396614,0.015496000000000001,0.012159,0.629108,0.537325,1.171294,1.204736,1.406614,0.022159,0.547325,1.214736,1.310675,0.002147427787918575,7428073000.0,7893374666.666667,7893374666.666667,0.050109,0.07232562335366073,564052600.0,705208400.0,705208400.0,5300267400.0,5654141133.333333,5654141133.333333,0.92686,0.018929156194151062,None
TLV:AFHL,AFCON HOLDINGS LTD,Technology,Israel,0.31030599999999997,0.4762159169913703,514853709.702933,3004524.9050669996,102499058.2672,553664622.3840001,32463993.264000002,421688985.08,32463993.264000002,421688985.08,553664622.3840001,514853709.702933,3004524.9050669996,553664622.3840001,32463993.264000002,32463993.264000002,553664622.3840001,0.208938,0.208938,0.0006447359130836077,3.114821,3.114821,3.114821,0.179255,0.004401346094204643,1.038274,0.00027178282113316855,2.322178,2.233061,2.2330610000000003e-05,176374707.416678,189912000.0,59031933.33333299,189912000.0,0.058629999999999995,0.013788,2.25,0.269156,2.5,0.182525,0.0020065673374151396,0.22944,0.0,20.595,21180.0,0.0009720000000000001,0.600338,0.08177643739928432,5057400,106122000,20.983508999999998,1209,378137461,32443093708,87776.674938,34.738,0.044159,0.277042,0.044159,0.277042,0.044159,26.122760999999997,51.36043,0.22139867719191303,0.044159,2.351396,0.006223309301457168,0.11923800000000001,0.11923800000000001,1.2152605462702063e-06,19311327.218133,29974787.32,19.581122,12.615184,12.615184,7.764047452996905e-07,2.69749,2.641461,2.641461,1.626257,0.2423637310664629,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,1.150254,9150.0,21920.0,17283.146,22.547133,131.47541,-3.3759120000000005,1.8841029999999999,44.733034,0.6349941394427788,1.374933,1.382672,0.289346,0.16303299999999998,3.348704,3.3146160000000005,1.577073,1.6534529999999998,1.392672,0.173033,3.3246160000000002,1.6634529999999998,1.528063,0.002503599250683977,535534421.39786696,574753196.351467,574753196.351467,0.07648300000000001,0.1103929563742648,451985733.333333,523012266.666667,523012266.666667,389767720.492267,415707793.65599996,415707793.65599996,7.13589,0.14573546856513458,None
TLV:KARE,KARDAN REAL ESTATE,Real Estate,Israel,34912086.395039,0.47942825698156116,443320266.666667,34757733.333333,26919066.666667003,474661000.0,33913000.0,114045000.0,33913000.0,114045000.0,474661000.0,443320266.666667,34757733.333333,474661000.0,33913000.0,33913000.0,474661000.0,0.705739,0.705739,0.0021777526278786634,7.398414999999999,7.398414999999999,7.398414999999999,0.005243,0.00012873424770251847,7.398414999999999,0.001936639172909994,4.837386,4.789823,4.7898230000000004e-05,70630067.887181,72019000.0,60330333.33333299,72019000.0,0.07145,0.0,0.0,0.0,0.0,0.050829,0.0005587826938417978,0.32813000000000003,0.0,0.184,475.4,0.00038700000000000003,0.46114799999999995,0.06281634771379649,182806000,33913000,0.185514,10000000,334946132,248855349,3.3913,0.629,0.10566500000000001,0.097246,0.10566500000000001,0.097246,0.10566500000000001,0.496061,7.293163000000001,0.03143853431026579,0.10566500000000001,3.5006190000000004,0.009264894038927383,14.914311999999999,14.914311999999999,0.00015200502313326533,-33177533.333333,-59985000.0,990.533406,55838.314977999995,55838.314977999995,0.003436583463107473,1.053911,1.147691,1.147691,1.072303,0.1598070636521542,USD,ILS,1.0,0.30591199999999996,10,4,7,19,475.4,166.7,525.0,370.38742,28.352090999999998,185.182963,-9.447619,1.723137,26.176941,0.3715867813379122,1.967925,1.879362,0.65755,0.46288900000000005,160.895035,203.692385,1.8545909999999999,1.871462,1.889362,0.47288900000000006,203.70238500000002,1.881462,1.8854119999999999,0.003089084723882836,1086333933.333333,1148487200.0,1148487200.0,0.049527999999999996,0.07148702774870998,302749266.666667,322652200.0,322652200.0,556311866.666667,611921066.666667,611921066.666667,0.334097,0.006823224971405916,None
TLV:BCNV,BRACK CAPITAL PROP,Real Estate,Netherlands,917060.836283,0.48695680613545533,193941217.322667,88272937.376,718676500.5333331,175458211.76,158849496.0,3093246266.24,158849496.0,3093246266.24,175458211.76,193941217.322667,88272937.376,175458211.76,158849496.0,158849496.0,175458211.76,6.9628630000000005,6.9628630000000005,0.021485837109482563,6.453989,6.453989,6.453989,5.8197730000000005,0.1428960707523229,6.453989,0.0016894223855961313,21.823762,21.823786,0.00021823785999999998,47258103.223997995,47258000.0,54594800.0,47258000.0,0.9053399999999999,1.149053,2.5,2.5926259999999997,2.5,1.949136,0.021427599691987376,0.15313,0.0,17.348,37110.0,0.00046699999999999997,1.03698,0.14125464330811952,7699190,134100000,17.417417,140,1031351853,86203049338,957857.142857,2.086041,-0.024997,2.086041,-0.024997,2.086041,-0.024997,2.086041,14.693133999999999,0.06333748435134834,-0.024997,0.2475,0.0006550445148799476,3.093893,3.093893,3.153261625724658e-05,39690499.125333,58219939.44,25.984855,17.714752999999998,17.714752999999998,1.0902590315774964e-06,1.076056,0.807937,0.807937,0.899853,0.13410655910557176,EUR,ILS,1.18456,0.30591199999999996,0,0,0,0,0.565823,22900.0,38820.0,30572.237999999998,21.384636999999998,62.052402,-4.404946,1.7851759999999999,32.365778999999996,0.459438543415145,2.065932,2.3018259999999997,1.769875,1.485471,11.768544,10.861145,0.7551680000000001,0.906316,2.311826,1.495471,10.871145,0.916316,1.6140709999999998,0.002644515930397331,1889380544.272,1795072589.5786672,1795072589.5786672,0.108492,0.15659365640674053,-32152200.0,-25208066.666667003,-25208066.666667003,935677231.493333,780032996.912,780032996.912,8.299847,0.16950682978071782,None
TLV:NFTA,NAPHTHA ISRAEL PET,Energy,Israel,155039129.843119,0.48988398978594505,561833778.008533,77595047.865067,270788713.72,416413532.64,56865369.856000006,1160103041.6239998,56865369.856000006,1160103041.6239998,416413532.64,561833778.008533,77595047.865067,416413532.64,56865369.856000006,56865369.856000006,416413532.64,1.056926,1.056926,0.0032614371233179464,2.425008,2.425008,2.425008,0.32696,0.00802802777585646,2.425008,0.0006347799477888331,1.414231,1.414234,1.414234e-05,1017344493.510707,1017341000.0,1512649000.0,1017341000.0,0.13656,0.343146,2.5,0.137857,1.0,0.26498,0.002913026780267162,0.1765,0.0,1.949,1522.0,0.001281,0.402242,0.054792329874775406,94166896,185888000,1.974027,265,1438765240,44506480887,701464.150943,-0.626,-0.10806199999999999,0.029057,-0.10806199999999999,0.029057,-0.10806199999999999,-0.462236,0.203776,0.000878414313187395,-0.10806199999999999,0.23919400000000002,0.000633061485625027,-5.246258,19061.204128999998,0.19426969038709513,434296801.459733,267547881.992,3.3128620000000004,5.377599,5.377599,3.3096571416785284e-07,3.3122589999999996,2.811466,2.811466,1.677743,0.2500367735546353,ILS,ILS,0.30591199999999996,0.30591199999999996,367,276,0,0,1522.0,1116.0,1649.0,1529.5735,-1.8459619999999999,36.379928,-7.701637,1.523452,12.501811,0.17746564468265813,1.771063,1.9241700000000002,0.2635,0.33879699999999996,1.7428240000000002,1.320907,1.314781,1.5080129999999998,1.9341700000000002,0.34879699999999997,1.330907,1.5180129999999998,1.726091,0.002828051025522087,1921244707.8432,1766394867.8336,1766394867.8336,0.052192999999999996,0.07533359795042037,311989800.0,342152266.666667,342152266.666667,1086865628.6224,921097238.6912,921097238.6912,5.681519000000001,0.11603301531087432,None
TLV:ALRPR,ALROV PROPERTIES,Real Estate,Israel,5116287728988.658,0.5096708682921786,270457472.2064,22954677.955732998,1006475320.0544,186422160.97599998,27993395.296,3993341903.592,27993395.296,3993341903.592,186422160.97599998,270457472.2064,22954677.955732998,186422160.97599998,27993395.296,27993395.296,186422160.97599998,5.767053,5.767053,0.017795835040809036,11.617989999999999,11.617989999999999,11.617989999999999,1.7347689999999998,0.04259473243422662,11.617989999999999,0.0030411722706115544,12.116867999999998,12.11685,0.0001211685,290049113.105607,290050000.0,326733666.666667,290050000.0,0.15016,0.004667,1.0,0.320656,1.0,0.236801,0.002603244224447295,0.00496,0.0,3.947,15630.0,0.00025299999999999997,0.23736500000000002,0.03233322572164534,23053900,91508000,3.969307,1042,3514476188,105716440964,87819.577735,-0.633318,-0.24046199999999998,-0.633318,-0.24046199999999998,-0.633318,-0.24046199999999998,-0.633318,0.186668,0.0008046671002182034,-0.24046199999999998,0.225954,0.0005980199123845805,-18.344652,5451.180106,0.05555782647675104,53801824.329067,30377979.336,65.322621,115.691572,115.691572,7.1202675673997945e-06,2.024178,2.11808,2.11808,1.4563629999999999,0.217044151365465,ILS,ILS,0.30591199999999996,0.30591199999999996,38,56,93,91,0.884041,7650.0,17340.0,14353.077,8.896510000000001,104.313725,-9.861592,1.647059,19.964326,0.2833975001097644,1.545379,1.521348,0.084715,0.097468,7.122374000000001,7.748512,0.45426300000000003,0.34089899999999995,1.531348,0.10746800000000001,7.758512,0.35089899999999996,0.941124,0.0015419503915746321,4298582569.510935,4364017289.069867,4364017289.069867,0.026414999999999998,0.03812651102370728,-1017652600.0,-1348845466.666667,-1348845466.666667,2782091089.362667,2868608835.6848,2868608835.6848,4.8253449999999996,0.09854747124232986,None
