Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,calculated_roa_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
UI,Ubiquiti Inc.,Technology,United States,142019628654.7218,-1.2472597938975676,1188128133.3333333,332215866.6666667,-49389533.3333333,1735728000.0,554870000.0,-800804000.0,554870000.0,-800804000.0,1735728000.0,1188128133.3333333,332215866.6666667,1735728000.0,554870000.0,554870000.0,1735728000.0,11.236,11.236,0.0022625354653843755,62.657593,49.15228,60.9694289,11.330748,0.0036682492514740336,20.323143,0.002485332875863443,28.314,28.3140428,0.000283140428,688780083.9867203,688778000.0,435352933.3333333,688778000.0,0.31968,1.6188281,5.625,0.797964,2.5,1.2087029,0.045402338883085765,0.06965,0.89618,1.0,6.37,4.997,315.31,0.0158479,1000.0,1.0,62814100,554870016,8.8335265,1021,19502178304,19667095552,543457.410382,0.408,0.1261201,0.252033,0.1261201,0.252033,0.1261201,0.3690082,6.3246049,0.029143277071085393,0.1261201,3.8013385,0.07277055209633426,1.47,1.47,4.115999999999506e-06,366362266.6666667,572727000.0,53.2319512,34.0514387,34.0514387,8.267777431017444e-06,0.5610452,-10.6053258,-10.6053258,1061.5325763,0.012046647762775559,USD,USD,1.0,1.0,0.4,0.4,0.4,0.4,315.31,150.75,401.81,305.51328,3.2066429,109.1608624,-21.5275877,1.3109217,5.0752858,0.0797871054671995,1.0492434,0.8624555,0.3515609,0.0614559,0.3636627,0.483404,4.1326953,2.5842045,0.8724555,0.0714559,0.493404,2.5942045,1.73333,0.011359298833348507,828062200.0,833990066.6666666,833990066.6666666,0.7653197,0.7564242267360073,500534533.3333333,400906400.0,400906400.0,876948600.0,969193666.6666666,969193666.6666666,4.0267293,0.4327054953058345,None
SEB,Seaboard Corporation,Industrials,United States,186.6967249,-1.2471527029132705,6889533333.333333,244333333.3333333,4108000000.0,7502000000.0,565000000.0,16561000000.0,565000000.0,16561000000.0,7502000000.0,6889533333.333333,244333333.3333333,7502000000.0,565000000.0,565000000.0,7502000000.0,0.589,0.589,0.00011860389721532548,8.443673,8.443673,8.443673,0.6359379,0.00020588038191820775,8.443673,0.0010325833017039,10.035,10.0349819,0.000100349819,439998415.1469855,440000000.0,354266666.6666667,440000000.0,0.07531,0.215561,5.625,0.0928326,1.0,0.1704599,0.0064029615100426335,0.17725,0.78732,0.8785288669686894,0.0,486.755,4140.05,0.1175723,1.190023,0.0011900230000000001,1160780,565000000,486.7416737,13100,4415368192,4770805760,43129.7709924,26.8985329,0.0540818,26.8985329,0.0540818,26.8985329,0.0540818,26.8985329,52.1137955,0.24013623072049659,0.0540818,2.5755503,0.04930479547740338,0.3139083,0.3139083,8.789432399998944e-07,248866666.6666667,247000000.0,17.7419027,17.8759846,17.8759846,4.3403353184338555e-06,0.6771893,0.6758844,0.6758844,0.8231219,9.341078942380232e-06,USD,USD,1.0,1.0,2.25,2.25,2.25,2.25,4140.05,2624.5,4390.5,3626.7114,14.1543824,57.7462374,-5.7043617,1.7163647,25.5656825,0.40191072707047093,2.4975381,2.4845909,0.3062134,0.2947981,0.3105786,0.3093006,3.1978656,3.0472829,2.4945909,0.3047981,0.3193006,3.0572829,2.7759369,0.01819197544011762,6157533333.333333,6464333333.333333,6464333333.333333,0.1874027,0.18522447865348293,2261333333.333333,2295866666.6666665,2295866666.6666665,2484600000.0,2600866666.6666665,2600866666.6666665,2.5492318,0.27393612197084716,None
WLK,Westlake Chemical Corporation,Basic Materials,United States,3543.2365161,-1.2430193480547387,7854333333.333333,508000000.0,5739933333.333333,7929000000.0,427000000.0,23786000000.0,427000000.0,23786000000.0,7929000000.0,7854333333.333333,508000000.0,7929000000.0,427000000.0,427000000.0,7929000000.0,1.743,1.743,0.00035097893522294114,25.112053,10.352059,23.2670537,1.339991,0.0004338125764276058,23.2670537,0.0028453459922557333,9.741,9.7409939,9.740993899999999e-05,1418998231.3930807,1419000000.0,1397800000.0,1419000000.0,0.05385,0.1255237,2.5,2.2463323,30.078125,1.3371753,0.050228129771751076,0.26416,0.74145,0.8273449530228303,8.01,3.302,83.96,0.0393283,1.6969548,0.0016969548000000001,128133000,425000000,3.3168661,9220,13822444544,10624788480,46095.4446855,0.669,-0.0497731,-0.3222033,-0.0497731,-0.3222033,-0.0497731,0.4211992,6.739986,0.031057320189793448,-0.0497731,0.2450227,0.004690568113082926,0.19,0.19,5.319999999999362e-07,1328400000.0,1501000000.0,10.4053331,9.2088238,9.2088238,2.235926248245608e-06,1.1761038,1.1776103,1.1776103,1.0861776,1.2326328223128432e-05,USD,USD,1.0,1.0,0.27,0.27,0.27,0.27,0.5134149,54.2,106.47,91.27129,-8.0105036,54.9077491,-21.1421058,1.1387029,2.1800303,0.03427162810570994,1.9323776,1.9258589,0.0,0.0,0.1375203,0.1214571,2.3934316,2.7455086,1.9358589,0.01,0.1314571,2.7555086,2.3456837,0.01537233078341378,13266933333.333334,13912200000.0,13912200000.0,0.1306925,0.12917343334125023,1851866666.6666667,2275066666.6666665,2275066666.6666665,6883133333.333333,7223866666.666667,7223866666.666667,2.0925683,0.22486383743570446,None
ABMD,"ABIOMED, Inc.",Healthcare,United States,321102654.3099574,-1.2397590591924763,818421400.0,216429200.0,664892466.6666666,847522000.0,225525000.0,2955511000.0,225525000.0,2955511000.0,847522000.0,818421400.0,216429200.0,847522000.0,225525000.0,225525000.0,847522000.0,16.624,16.624,0.0033474892823558075,66.22267,62.55067,65.76367,17.502983,0.005666466528803989,65.76367,0.008042290067458288,54.991,55.0232472,0.000550232472,255910135.4585296,255610000.0,251432733.3333333,255610000.0,0.2661,1.4842443,5.625,1.5905451,6.25,1.380967,0.051873071306735755,0.93243,0.02043,0.022796759579548753,5.23,4.94,324.81,0.0152089,11.138198,0.011138197999999998,45345000,225524992,4.973536,1725,14089259008,14834163712,130739.1257971,0.788,0.0733133,0.1886176,0.0733133,0.1886176,0.0733133,0.6381544,8.2384567,0.03796215416495659,0.0733133,2.957642,0.056619330597184714,7.16,7.16,2.0047999999997596e-05,276882933.3333333,274578000.0,50.8852562,51.3124103,51.3124103,1.2458786001586686e-05,0.1299262,0.1267057,0.1267057,0.3569575,4.050880175311447e-06,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,0.0609373,242.73,387.4,314.19812,3.3774486,33.8153504,-16.1564275,1.1347204,2.1346819,0.033558718977800585,8.7260185,8.9010576,0.0,0.0,3.2265436,0.9275621,5.7851668,6.0773659,8.9110576,0.01,0.9375621,6.0873659,7.4992117,0.049145740692680254,1314385800.0,1438271200.0,1438271200.0,0.2568028,0.25381792656538377,589324466.6666666,619817200.0,619817200.0,150214600.0,161615866.6666667,161615866.6666667,7.722847,0.829884029280582,None
PPC,Pilgrim's Pride Corporation,Consumer Defensive,United States,37067.0117144,-1.1981540582325958,11667701000.0,251481400.0,820634600.0,12290398000.0,127697000.0,3956880000.0,127697000.0,3956880000.0,12290398000.0,11667701000.0,251481400.0,12290398000.0,127697000.0,127697000.0,12290398000.0,0.631,0.631,0.0001270612209556373,42.43295,9.672489,38.3378924,0.4391397,0.00014216836133126707,38.3378924,0.004688370513017363,9.155,9.1529067,9.152906700000001e-05,847850409.8143091,848238140.0,863238141.3333334,848238140.0,0.01039,0.0857704,5.625,0.0441029,2.5,0.0730967,0.0027457211731975284,0.1694,0.80544,0.8987480193711086,2.29,0.522,22.38,0.0233244,1.9813937,0.0019813937,243666000,127697000,0.5240657,54900,7758520832,5397201920,2325.992714,0.49,0.0487611,-0.3048666,0.0487611,-0.3048666,0.0487611,0.2912834,5.6470673,0.0260212376211779,0.0487611,2.4581906,0.04705813152920193,0.47,0.47,1.315999999999842e-06,682978733.3333334,559632000.0,11.3598278,13.8636119,13.8636119,3.3661208440865346e-06,1.9194208,1.8509761,1.8509761,1.3615058,1.5450850181860733e-05,USD,USD,1.0,1.0,2.75,5.77,0.023,0.023,22.38,14.06,26.28,22.946014,-2.4667204,59.1749644,-14.8401826,1.3617021,6.3751836,0.10022242417677456,1.5254629,1.5451194,0.2394765,0.4880132,0.0724407,0.0613283,1.5647337,1.661956,1.5551194,0.4980132,0.0713283,1.671956,1.6135377,0.010574245477303129,7087765866.666667,7455977000.0,7455977000.0,0.1171268,0.11576541035081546,964133666.6666666,1147896200.0,1147896200.0,4644976066.666667,4827679733.333333,4827679733.333333,1.9031975,0.204514372719896,None
LBRDK,Liberty Broadband Corporation,Communication Services,United States,3661724899959.9634,-1.189637069765876,34845866.6666667,388225933.3333333,2951044933.333333,293136000.0,457681000.0,12116702000.0,457681000.0,12116702000.0,293136000.0,34845866.6666667,388225933.3333333,293136000.0,457681000.0,457681000.0,293136000.0,128.027,128.027,0.025780137773831025,72.32681,16.268562,65.319529,114.08584,0.03693448104077386,65.319529,0.007987975721059266,1065.055,1065.0549923,0.010650549923000002,35236999.4915756,35237000.0,-33680666.6666667,35237000.0,1.56133,23.4115252,2.5,33.1508797,6.25,25.8654142,0.9715789553080236,0.94,0.05205,0.058079850030127875,10.91,2.454,173.53,0.0141416,2.6584687,0.0026584687,160240000,457680992,2.8562219,10000000,37529341952,33442666496,45.7680992,1.4220626,1.3835941,1.4220626,1.3835941,1.4220626,1.3835941,1.4220626,12.1750266,0.05610155561679984,1.3835941,12.0126278,0.2299625663785988,45.9329494,45.9329494,0.00012861225831998455,-66582600.0,111723000.0,17.7414781,335.9141981,335.9141981,8.156083654137949e-05,0.3780858,0.5154636,0.5154636,0.7189579,8.158988966455531e-06,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,173.53,133.86,179.98,159.0204,9.1243639,29.63544,-3.5837315,1.7202949,25.9189489,0.40746432634064755,5.1344489,3.3797396,0.1971444,0.1527122,0.0398954,0.0814794,4.6622546,5.3075295,3.3897396,0.1627122,0.0914794,5.3175295,4.3536345,0.028531344462206162,17074868200.0,19164773933.33333,19164773933.33333,0.1238814,0.12244150020177713,684282066.6666666,799530533.3333334,799530533.3333334,4910116666.666667,6615789533.333333,6615789533.333333,1.9973847,0.21463556935148226,None
LPX,Louisiana-Pacific Corporation,Industrials,United States,1322.3071916,-1.1440088453359998,2662266666.6666665,343466666.6666667,1201206666.6666667,3220000000.0,786000000.0,4727000000.0,786000000.0,4727000000.0,3220000000.0,2662266666.6666665,343466666.6666667,3220000000.0,786000000.0,786000000.0,3220000000.0,1.983,1.983,0.00039930649945329447,12.430492,11.92258,12.367003,1.8344442,0.0005938882908278326,12.367003,0.0015123703617989513,5.51,5.5220177,5.5220177e-05,1154034054.446461,1149000000.0,601600000.0,1149000000.0,0.2441,0.1426061,1.0,8.4487591,30.078125,4.9279775,0.1851089332731987,0.99108,0.00884,0.009864089803387713,4.65,4.46,56.18,0.0793877,4.773138,0.0047731380000000006,106546000,786000000,7.3770953,4500,6386465280,5906910208,174666.6666667,8.697,0.0708216,0.2875458,0.0708216,0.2875458,0.0708216,6.5946364,25.9300242,0.11948349211830597,0.0708216,2.9112319,0.055730883383171524,1.11,1.11,3.1079999999996274e-06,493600000.0,982000000.0,12.9385439,6.5035288,6.5035288,1.5790736217736365e-06,0.6872424,0.6840372,0.6840372,0.8280654,9.397179531796764e-06,USD,USD,1.0,1.0,0.16,0.16,0.145,0.145,56.18,27.01,76.35,55.649494,0.9532989,107.9970381,-26.4178127,1.1824078,2.7327738,0.042961149379725484,2.5132271,2.4764582,0.0,0.0,0.2612526,0.1799718,3.5187922,3.4459007,2.4864582,0.01,0.1899718,3.4559007,2.9711795,0.01947148888441266,2100300000.0,2189400000.0,2189400000.0,0.4590025,0.4536674165481356,686366666.6666666,769733333.3333334,769733333.3333334,836266666.6666666,882933333.3333334,882933333.3333334,3.266306,0.3509916982873468,None
CDK,"CDK Global, Inc.",Technology,United States,18218.4174816,-1.134046735331122,1911113333.3333333,214213333.3333333,931273333.3333334,1702700000.0,1030500000.0,5211100000.0,1030500000.0,5211100000.0,1702700000.0,1911113333.3333333,214213333.3333333,1702700000.0,1030500000.0,1030500000.0,1702700000.0,3.645,3.645,0.0007339748817484914,5.6981716,15.943522,6.9788404,2.995507,0.0009697741323463577,2.3262801,0.00028448259262835954,11.977,12.2627677,0.000122627677,566744722.8855306,539700000.0,649940000.0,539700000.0,0.52822,0.5842896,5.625,13.5914717,12.03125,8.0189551,0.301214894858322,0.90982,0.0044,0.0049097279564373235,3.01,8.422,48.22,0.1746578,12.977285,0.012977285,121774000,248000000,2.0365595,9000,7111816192,5843934720,27555.5555556,13.946,0.0376342,0.2332909,0.0376342,0.2332909,0.0376342,10.5178227,32.6811929,0.15059234130155524,0.0376342,2.1899537,0.04192316464698157,2.06,2.06,5.767999999999308e-06,420113333.3333333,338300000.0,16.9283277,21.0222175,21.0222175,5.104248808037587e-06,-8.3126391,0.0928471,0.0928471,0.3057083,3.4692860967990993e-06,USD,USD,1.0,1.0,0.15,0.15,0.15,0.15,48.22,41.21,55.51,51.923695,-7.1329573,17.0104344,-13.1327689,0.9804196,0.9814196,0.01542861470634358,0.843437,1.0219527,0.7263864,1.1182527,1.480186,1.685699,1.4941037,1.402299,1.0319527,1.1282527,1.695699,1.412299,1.2221258,0.008009145502671221,2915246666.6666665,3133433333.333333,3133433333.333333,0.4288725,0.42388762393132995,281466666.6666667,381253333.3333333,381253333.3333333,3465580000.0,3105760000.0,3105760000.0,2.1779698,0.2340409376587965,None
IPGP,IPG Photonics Corporation,Technology,United States,55849130.4205502,-1.1157589684846037,1279516866.6666667,210212000.0,2050755400.0,1200724000.0,159572000.0,8495313000.0,159572000.0,8495313000.0,1200724000.0,1279516866.6666667,210212000.0,1200724000.0,159572000.0,159572000.0,1200724000.0,7.343,7.343,0.0014786221005978523,73.454544,32.51267,68.3368098,9.7456,0.003155068836158508,22.7789366,0.002785653774575568,27.041,27.0410048,0.000270410048,326064115.0845013,326064000.0,398817066.6666667,326064000.0,0.1329,0.3544936,2.5,0.8432287,6.25,0.6121146,0.02299277556501642,0.64961,0.32572,0.3634537704479011,6.71,2.97,214.32,0.0138578,4.4953637,0.0044953637,53638500,159572000,2.9749527,6060,8817102848,11701775360,26332.0132013,-0.2005836,-0.0727577,-0.2005836,-0.0727577,-0.2005836,-0.0727577,-0.2005836,0.2299416,0.0010595526305475127,-0.0727577,0.2427242,0.004646567002949371,0.92,0.92,2.575999999999691e-06,317917400.0,285335000.0,27.7339424,30.9008809,30.9008809,7.502813844502202e-06,0.1403119,0.1319933,0.1319933,0.3643088,4.134305332179609e-06,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,214.32,149.51,262.55,216.7916,-1.1400811,43.348271,-18.3698343,1.1466737,2.2732082,0.03573645101962588,8.1932686,8.5804426,0.4988751,0.632502,0.736222,0.8845819,9.5419182,9.9996687,8.5904426,0.642502,0.8945819,10.0096687,9.3000557,0.06094748943541398,2794899933.333333,2857528933.333333,2857528933.333333,0.1558427,0.1540313072301047,1797421266.6666667,1865226533.3333333,1865226533.3333333,341736466.6666667,333013866.6666667,333013866.6666667,5.1793419,0.5565632887708051,None
HRL,Hormel Foods Corporation,Consumer Defensive,United States,6274949.4298653,-1.0992681461395162,9541058866.666666,936726333.3333334,6221466066.666667,9869330000.0,887659000.0,26241990000.0,887659000.0,26241990000.0,9869330000.0,9541058866.666666,936726333.3333334,9869330000.0,887659000.0,887659000.0,9869330000.0,2.576,2.576,0.0005187158560724592,28.629631,24.410526,28.1022429,2.5474308,0.000824712642561806,28.1022429,0.003436645019171986,18.992,18.956823,0.00018956823,1343631650.8003368,1348609000.0,1333006200.0,1348609000.0,0.08994,0.2415887,2.5,0.5582026,6.25,0.4108468,0.015432581193138,0.42309,0.47618,0.531344149612801,1.9,1.62,46.92,0.0345269,3.7406242,0.0037406242,542075008,887660032,1.6375225,19800,25423722496,25141438464,44831.3147475,0.001,0.0111323,-0.0227922,0.0111323,-0.0227922,0.0111323,-0.0049481,0.2495052,0.001149700145581675,0.0111323,1.3050982,0.0249840198535153,3.8,3.8,1.0639999999998722e-05,1082234600.0,940993000.0,23.4918774,27.017972,27.017972,6.560033515807403e-06,0.4749169,0.4994379,0.4994379,0.7077092,8.031334733590201e-06,USD,USD,1.0,1.0,0.245,0.245,0.245,0.2325,46.92,43.45,52.97,47.54058,-1.305369,7.986191,-11.4215594,0.7289916,0.7299916,0.011475987574802133,3.1659917,3.0095239,1.849058,0.3133517,0.4291266,0.4837663,2.206725,2.749066,3.0195239,0.3233517,0.4937663,2.759066,2.889295,0.018934862560908584,8997517600.0,9890719733.333334,9890719733.333334,0.1897467,0.18754123384411658,1627794866.6666667,2238840466.6666665,2238840466.6666665,2911245533.333333,3290579266.6666665,3290579266.6666665,3.1648842,0.34009308382031284,None
CHKP,Check Point Software Technologi,Technology,Israel,279959.3274955,-1.099225087118463,2012406666.6666667,834740000.0,10099082333.333334,2086000000.0,850800000.0,42301800000.0,850800000.0,42301800000.0,2086000000.0,2012406666.6666667,834740000.0,2086000000.0,850800000.0,850800000.0,2086000000.0,6.879,6.879,0.0013851888097525026,20.928701,17.628294,20.5161501,8.243282,0.0026687040455042666,6.8387167,0.0008363119544662138,15.282,15.2819685,0.000152819685,938996126.6849889,939000000.0,920026666.6666666,939000000.0,0.40786,6.3712336,15.46875,0.9968146,2.5,3.9937748,0.15001760721541088,0.75369,0.22399,0.24993862840054454,7.21,6.073,125.68,0.0483211,5.1303787,0.0051303786999999995,135291008,850800000,6.2886663,5198,14349679616,17195487232,163678.3378222,0.024,0.036514,0.0192684,0.036514,0.0192684,0.036514,0.0228171,1.7605333,0.008112397622620237,0.036514,2.1608625,0.04136626010266254,3.47,3.47,9.715999999998834e-06,1140133333.3333333,1176500000.0,12.5859662,12.1969228,12.1969228,2.96144441772741e-06,0.6363786,0.6803439,0.6803439,0.8258296,9.371806881282457e-06,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,125.68,109.07,139.26,119.1313,5.497044,15.2287522,-9.7515439,1.1003644,1.7750847,0.02790559502523231,2.5858904,2.4710774,0.000304,7.6e-05,0.1729504,0.1510573,1.5356066,1.4940218,2.4810774,0.010076,0.1610573,1.5040218,1.9925496,0.013058082619391018,5792835066.666667,5705433333.333333,5705433333.333333,0.249121,0.24622541375676188,771060400.0,732046666.6666666,732046666.6666666,2249520200.0,2310093333.333333,2310093333.333333,3.9885959,0.42860774487232617,None
SEIC,SEI Investments Company,Financial Services,United States,170033.0509017,-1.023342201414863,1656459333.3333333,466674466.6666667,562207133.3333334,1724982000.0,467514000.0,2348094000.0,467514000.0,2348094000.0,1724982000.0,1656459333.3333333,466674466.6666667,1724982000.0,467514000.0,467514000.0,1724982000.0,4.653,4.653,0.0009369506515159753,19.185863,15.2,18.6876301,5.033588,0.0016295883919780652,37.3752602,0.004570649476757137,15.885,15.8850744,0.000158850744,505250729.807995,505246000.0,481074733.3333333,505246000.0,0.27102,1.5466642,5.625,8.3875876,30.078125,5.2835284,0.19846444226716747,0.70587,0.17202,0.1919480461514428,4.0,3.169,61.19,0.0517895,4.7433295,0.0047433295,142810000,467513984,3.2736782,3963,8025982976,8682848256,117969.7158718,0.185,0.0254948,-0.028358,0.0254948,-0.028358,0.0254948,0.1316605,3.8785051,0.01787184346502305,0.0254948,1.8467079,0.035352272217710166,1.37,1.37,3.83599999999954e-06,515109933.3333333,526283000.0,15.581107,15.2503177,15.2503177,3.7028166006949325e-06,0.2429483,0.2002471,0.2002471,0.4484897,5.0896200095568196e-06,USD,USD,1.0,1.0,0.37,0.37,0.35,0.35,61.19,48.7,64.78,60.65362,0.884333,25.6468172,-5.5418339,1.5534826,14.0552423,0.2209584137620671,5.1178845,6.094819,1.2959666,3.5309351,0.813383,0.9342951,4.1854039,5.3926746,6.104819,3.5409351,0.9442951,5.4026746,5.7537468,0.03770691634750607,2116015533.3333333,2140071066.6666667,2140071066.6666667,0.3184572,0.31475570439192146,971313533.3333334,1056792000.0,1056792000.0,413515466.6666667,356072200.0,356072200.0,4.2830882,0.46025338753702044,None
