Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,calculated_roa_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:MRIN,Y.D. MORE INVST,Financial Services,Israel,274474316205.17007,-1.0660431298803306,197144200.0,22529000.0,7462400.0,236079000.0,14776000.0,27948000.0,14776000.0,27948000.0,236079000.0,197144200.0,22529000.0,236079000.0,14776000.0,14776000.0,236079000.0,1.1785719,1.1785719,0.0003092469678280698,16.7904313,16.7904313,16.7904313,1.0753335,0.00017176619842776845,16.7904313,0.0006184188927121859,10.1316952,9.9436747,9.943674700000001e-05,28522383.1633727,29581000.0,40456466.6666667,29581000.0,0.06259,0.0,0.0,0.0,0.0,0.0457657,0.00041079747535461767,0.05925,0.61479,0.6703192463692267,0.0,0.22,1232.0,0.0001786,2.2578819,0.00022578819000000001,68725200,14776000,0.2150012,167,278254508,25386366878,88479.0419162,-0.011,0.1486744,-0.2678637,0.1486744,-0.2678637,0.1486744,-0.0752159,0.2424784,0.0010452482013300227,0.1486744,4.1058323,0.010866678487710254,-223.2297562,447.9689522,0.001155739696119109,16383200.0,-26096000.0,16.9841367,106627.2641148,106627.2641148,0.0068131675403969765,1.0118043,1.5772219,1.5772219,1.2568749,2.289692530466177e-05,USD,ILS,1.0,0.3047768,8.0036,5.5296,25.7271,11.3623,1232.0,952.7,1546.0,1339.021,-7.9924811,29.3166789,-20.3104787,0.9415136,0.9425136,0.01226429267461519,2.6479196,1.6948666,3.7422229,2.1949829,13.0148402,22.6121312,3.1112468,2.7729327,1.7048666,2.2049829,22.6221312,2.7829327,2.2438997,0.003676435858082794,187943666.6666667,258109466.6666667,258109466.6666667,0.157247,0.20347030564346172,90907866.6666667,108466600.0,108466600.0,99734466.6666667,156439533.3333333,156439533.3333333,9.9649751,0.19793517167756847,None
TLV:ELSPC,ELSPEC ENGINEERING,Industrials,Israel,349370.3500665,-1.0649669792673713,19908955.2248533,1675276.7957867,9759745.55568,18855626.2856,1301092.1592,42384700.0224,1301092.1592,42384700.0224,18855626.2856,19908955.2248533,1675276.7957867,18855626.2856,1301092.1592,1301092.1592,18855626.2856,0.3087389,0.3087389,8.101038950239155e-05,5.5289285,5.5289285,5.5289285,0.3825589,6.110726386531139e-05,5.5289285,0.00020363942889631707,3.6564073,3.5839708,3.5839708e-05,5440440.7768609,5656000.0,7769266.6666667,5656000.0,0.069,0.1935986,2.5,0.2012614,2.5,0.1901776,0.001707053053902821,0.11354,0.54864,0.5981944262724062,0.0,0.22,427.0,0.0005152,0.3811859,3.8118590000000004e-05,19457800,4269000,0.2193979,3119,19104294,2366777136,1368.7079192,-0.605,-0.0126702,-0.0348733,-0.0126702,-0.0348733,-0.0126702,-0.4624683,0.2037532,0.0008783160306865947,-0.0126702,0.248733,0.0006583078272056153,-11.9552585,8364.5201157,0.021580084711730813,2830970.1029333,3288236.8952,6.748321,5.8098901,5.8098901,3.71234833522278e-07,0.4192992,0.3625889,0.3625889,0.6031535,1.0987856179437836e-05,ILS,ILS,0.3047768,0.3047768,77.7068,36.2632,51.9633,83.1413,427.0,329.0,639.0,457.3986,-6.6459757,29.787234,-33.1768388,0.6322581,0.6332581,0.008240159799254604,3.4835317,3.7787251,0.137934,0.1633944,10.4439684,12.2060817,3.813798,4.2850897,3.7887251,0.1733944,12.2160817,4.2950897,4.0419074,0.006622316184814409,25083984.01504,25553584.10848,25553584.10848,0.1509162,0.1952785448405998,43952000.0,47717600.0,47717600.0,7343149.9900267,6764582.03136,6764582.03136,14.6945602,0.29187933404001826,None
TLV:NTGR,NETANEL GROUP,Real Estate,Israel,33941.2963226,-1.0618911759930212,157853533.3333333,21456000.0,114176800.0,228525000.0,22253000.0,496325000.0,22253000.0,496325000.0,228525000.0,157853533.3333333,21456000.0,228525000.0,22253000.0,22253000.0,228525000.0,1.478777,1.478777,0.0003880181627814897,4.147684,4.147684,4.147684,0.390374,6.235559288819857e-05,4.147684,0.00015276594750725968,9.3255605,9.3255918,9.325591799999999e-05,36239243.2511929,36239000.0,26418133.3333333,36239000.0,0.09738,0.0,0.0,0.0,0.0,0.0656457,0.0005892423327489065,0.22879,0.62634,0.6829124689258145,0.0,0.762,1059.0,0.0007195,0.3423828,3.423828e-05,28226300,22253000,0.7883782,39,337953524,8921022175,570589.7435897,1.311,0.6816612,90.0570727,0.6816612,90.0570727,0.6816612,23.4975182,48.7242387,0.21003488501388035,0.6816612,8.5062775,0.022513092587766854,0.1765158,0.1765158,4.5540280425760593e-07,-66960066.6666667,-172504000.0,1981.3394964,19591.0544001,19591.0544001,0.0012518105667346472,2.8362775,3.0602244,3.0602244,1.7503497,3.1886726624851155e-05,USD,ILS,1.0,0.3047768,24.4562,0.0,0.0,0.0,1059.0,480.0,1367.0,1136.5063,-6.8196982,120.625,-22.53109,1.3055242,4.9511905,0.06442649674208874,1.3538038,1.3286541,0.6873753,0.4116843,52.0252711,43.9111112,1.0360009,1.0504325,1.3386541,0.4216843,43.9211112,1.0604325,1.1995433,0.0019653480953016602,963596666.6666666,1087881933.3333333,1087881933.3333333,0.1204553,0.155863556744325,14400200.0,27862733.3333333,27862733.3333333,712585800.0,820178733.3333334,820178733.3333334,2.7414603,0.0544538656326134,None
TLV:QNCO,QUEENCO LTD(Y.Z),Consumer Cyclical,Israel,1561143936.3542,-1.0566952559895986,25096418.90848,2926507.4705067,-321341073.6662933,14862440.652,3100189.6096,-1288479276.1088002,3100189.6096,-1288479276.1088002,14862440.652,25096418.90848,2926507.4705067,14862440.652,3100189.6096,3100189.6096,14862440.652,1.9792205,1.9792205,0.0005193301641487942,6.1708339,6.1708339,6.1708339,1.2918842,0.00020635648181973213,6.1708339,0.00022728184877233138,30.283842,27.9252926,0.000279252926,3774995.752989,4363000.0,16409733.3333333,4363000.0,0.20859,0.9947861,5.625,0.3693101,1.0,0.7137649,0.006406824738106075,0.0648,0.61587,0.6714967944524401,0.0,0.34,694.2,0.0004898,1.159803,0.00011598029999999999,30026800,10172000,0.338764,696,96514347,6299873503,14614.9425287,1.316,-0.3178302,0.1861745,-0.3178302,0.1861745,-0.3178302,1.0335436,10.4163347,0.04490154632176104,-0.3178302,0.218217,0.0005775428235470475,5.9705597,5.9705597,1.5403774791647264e-05,3469701.00192,-1301701.7128,27.8163297,741447.4923905,741447.4923905,0.047376306894875306,2.0941038,2.0179776,2.0179776,1.4215554,2.5896967001440304e-05,ILS,ILS,0.3047768,0.3047768,23.9973,70.0,0.0,0.0,694.2,559.0,900.0,830.8566,-16.4476758,24.1860465,-22.8666667,0.7929619,0.7939619,0.010331289770347673,1.7922716,1.8219246,0.0127915,0.0111111,0.1584971,0.1665077,0.4363183,0.3661285,1.8319246,0.0211111,0.1765077,0.3761285,1.1040265,0.0018088520680642028,55745891.4314133,55797317.4368,55797317.4368,0.1555616,0.20128947641853856,-27487800.0,-31042600.0,-31042600.0,31120129.1759467,30645551.06144,30645551.06144,9.5308103,0.18931131829489847,None
TLV:OBAS,OPTIBASE LTD,Real Estate,Israel,1850261075.6433856,-1.0555919493133277,16339733.3333333,-1941266.6666667,-85260866.6666667,14874000.0,6433000.0,-21315216.6666667,6433000.0,-21315216.6666667,14874000.0,16339733.3333333,-1941266.6666667,14874000.0,6433000.0,6433000.0,14874000.0,6.2064748,6.2064748,0.0016285247533912237,8.9649636,8.9649636,8.9649636,0.034468,5.5056755205788e-06,8.9649636,0.00033019418999183494,9.1926778,13.7890168,0.000137890168,5226017.9033221,0.0,10259200.0,0.0,0.3837,0.0,0.0,0.0,0.0,0.2292571,0.002057834533004436,0.00724,0.81599,0.8896920929826857,0.0,1.145,3515.0,0.0003257,0.8808034,8.808034000000001e-05,5198360,5940000,1.1426681,11,96082197,53359941,540000.0,-0.0872631,-0.0134258,-0.0872631,-0.0134258,-0.0872631,-0.0134258,-0.0872631,0.2412737,0.0010400551181187253,-0.0134258,0.2486574,0.0006581077408811761,-102.7349125,973.3789381,0.002511273767085046,7313466.6666667,1828366.6666667,13.1377092,52.5508366,52.5508366,3.357843391333243e-06,3.2109948,2.5431207,2.5431207,1.5957165,2.906972007151731e-05,USD,ILS,1.0,0.3047768,0.0,0.0,0.0,0.0,3515.0,3303.0,5500.0,3668.3987,-4.1816256,6.4184075,-36.0909091,0.1929904,0.1939904,0.002524266007053554,1.4280233,1.5569978,6.0385413,2.4104803,0.198226,6.8725418,1.2655343,2.1005048,1.5669978,2.4204803,6.8825418,2.1105048,1.8387513,0.003012635196402207,243951866.6666667,234556000.0,234556000.0,0.1274263,0.1648837065763763,5881533.3333333,15888200.0,15888200.0,170840666.6666667,150867600.0,150867600.0,0.0758029,0.0015056796303643102,None
TLV:MMAN,MAMAN CARGO TERMIN,Industrials,Israel,6224.0355785,-1.0515107608806231,264701149.96976,5527899.3692267,59288881.0945067,241195787.868,5122993.2312,239602719.5344,5122993.2312,239602719.5344,241195787.868,264701149.96976,5527899.3692267,241195787.868,5122993.2312,5122993.2312,241195787.868,0.5135489,0.5135489,0.00013475074380819757,5.6829932,5.6829932,5.6829932,0.1213123,1.9377572254123002e-05,5.6829932,0.00020931388236792236,4.9373842,4.2185073,4.2185072999999996e-05,116117019.7530864,149930000.0,136971533.3333333,149930000.0,0.02124,0.0443767,2.5,0.0680609,2.5,0.0646053,0.0005799035988639458,0.01,0.87675,0.955940075886432,0.0,0.362,680.1,0.0005323,0.268991,2.6899099999999998e-05,46666700,16808000,0.3601712,2120,406366660,9600475831,7928.3018868,1.816,-0.0768738,-0.2219949,-0.0768738,-0.2219949,-0.0768738,1.3065013,11.6802287,0.050349796269681384,-0.0768738,0.2423126,0.0006413153108374979,4.34978,4.34978,1.1222236252526115e-05,34628049.1885867,35776224.668,11.7351878,11.3585674,11.3585674,7.257789399132651e-07,3.5024342,3.9140813,3.9140813,1.9794037,3.6059482663446565e-05,ILS,ILS,0.3047768,0.3047768,46.0714,33.8542,37.9828,67.5143,680.1,545.0,720.0,656.13635,3.6522363,24.7889908,-5.5416667,1.544,13.5482679,0.17629445639797042,1.3620038,1.2949088,0.1407415,0.1333059,5.4062168,5.9169953,1.224372,1.1910883,1.3049088,0.1433059,5.9269953,1.2010883,1.2529986,0.0020529299875424642,508817999.9627734,559349871.4920534,559349871.4920534,0.1091588,0.1412464110582301,78047133.3333333,77350733.3333333,77350733.3333333,381778069.2848533,432073291.78816,432073291.78816,3.9004671,0.07747531903629218,None
TLV:ARNA,ARENA STAR GROUP L,Real Estate,Israel,18493325445.23462,-1.0497911212204305,23227588.52624,5462087.89888,-304600252.9589866,18404251.8448,4053531.44,-1214984789.0032,4053531.44,-1214984789.0032,18404251.8448,23227588.52624,5462087.89888,18404251.8448,4053531.44,4053531.44,18404251.8448,4.2918669,4.2918669,0.0011261483708772096,5.4859827,5.4859827,5.4859827,1.1618135,0.00018557990444551404,5.4859827,0.00020205766523533004,7.4536214,7.4536134,7.4536134e-05,34770924.9263984,34771000.0,41489333.3333333,34771000.0,0.22025,0.2497958,1.0,0.4993891,1.0,0.3981997,0.0035742801147358428,0.01,0.78658,0.857625714161106,0.0,0.009,15.9,0.000566,0.6954062,6.954061999999999e-05,1420940032,13300000,0.00936,10000000,259168751,7015727009,1.33,-0.24,-0.1972572,-0.2725171,-0.1972572,-0.2725171,-0.1972572,-0.2481293,0.2251871,0.0009707108395540549,-0.1972572,0.2302743,0.0006094542103150528,-22.1093722,4522.9687711,0.011669055472249609,9928957.63504,7599914.2848,26.1023121,34.1015361,34.1015361,2.1789875297189275e-06,24.7578003,8.990589,8.990589,2.9994311,5.464167504115125e-05,ILS,ILS,0.3047768,0.3047768,0.0,0.0,0.0,0.0,15.9,2.8,28.5,13.879021,14.5613945,467.8571429,-44.2105263,1.0194553,1.1225586,0.014607096613572776,1.0617094,1.0849176,0.2054994,0.1693023,10.1202167,9.7320602,0.1720937,0.206267,1.0949176,0.1793023,9.7420602,0.216267,0.6555923,0.001074131361576889,258676728.5564267,257752726.57264,257752726.57264,0.1157264,0.14974458004933325,-363786333.3333333,-253935600.0,-253935600.0,244122782.9813867,237739923.7328,237739923.7328,3.2312744,0.06418308592676082,None
TLV:ISRS,ISRAS INVESTMNT CO,Real Estate,Israel,4130.1250293,-1.0449458152975888,171869245.41312,111838070.2629867,775039661.06928,196490822.0672,94246129.864,3230793783.0432,94246129.864,3230793783.0432,196490822.0672,171869245.41312,111838070.2629867,196490822.0672,94246129.864,94246129.864,196490822.0672,3.2598927,3.2598927,0.0008553673585123315,3.676589,3.676589,3.676589,1.7841571,0.0002849886871978897,3.676589,0.00013541475246903293,5.1687098,5.1687232,5.1687231999999996e-05,406600119.1697624,406598000.0,349488133.3333333,406598000.0,0.47965,1.5558804,2.5,1.2074939,2.5,1.3125942,0.011781976098368736,0.13388,0.69998,0.7632038030441799,0.0,57.895,69550.0,0.0008324,0.3470194,3.4701939999999997e-05,5403900,309230016,57.2234897,10000000,2101608954,115025321129,30.9230016,0.291,0.1408703,-0.1090008,0.1408703,-0.1090008,0.1408703,0.1909998,4.6203525,0.019916888020275924,0.1408703,4.0032692,0.010595230422867741,19.2491763,19.2491763,4.9662006838305956e-05,82918084.1693333,91384580.4888,25.3456043,22.9974132,22.9974132,1.4694668425389042e-06,1.352458,1.3741138,1.3741138,1.173226,2.1373064326041605e-05,ILS,ILS,0.3047768,0.3047768,1000.0,1400.0,800.0,800.0,69550.0,46790.0,80000.0,68375.664,1.7174766,48.6428724,-13.0625,1.3706715,6.6313243,0.08628894271179505,1.7942857,1.780408,0.5962826,0.3436989,8.3987913,8.1789761,2.0027828,1.925619,1.790408,0.3536989,8.1889761,1.935619,1.8630135,0.0030523867156327577,2314512344.1987734,2440735879.42176,2440735879.42176,0.1386138,0.1793598113312284,593963333.3333334,606076400.0,606076400.0,1292114531.8684802,1371214209.7397869,1371214209.7397869,7.2878563,0.1447593268850164,None
TLV:AFHL,AFCON HOLDINGS LTD,Technology,Israel,0.0488579,-1.0414729105228417,512943153.9507734,2993375.5004267,102118697.47408,551610044.3376,32343523.5696,420124151.612,32343523.5696,420124151.612,551610044.3376,512943153.9507734,2993375.5004267,551610044.3376,32343523.5696,32343523.5696,551610044.3376,0.1926189,0.1926189,5.0541516195471996e-05,2.8117309,2.8117309,2.8117309,0.1618127,2.584682085728099e-05,0.9372436,3.45202061196357e-05,2.1404475,2.0582788,2.0582788e-05,176370761.7827139,189912000.0,59031933.3333333,189912000.0,0.05863,0.0109124,2.25,0.2691561,2.5,0.1821139,0.001634672480634696,0.22957,0.63121,0.6882223385232675,0.0,20.595,19350.0,0.0010643,0.5419218,5.419218e-05,5057400,106122000,20.9835093,1209,348528041,29286186650,87776.674938,34.738,0.0441587,0.2770422,0.0441587,0.2770422,0.0441587,26.1227605,51.36043,0.22139867747822708,0.0441587,2.3513961,0.006223309562827441,0.1076353,0.1076353,2.7769422033103377e-07,19239665.3720533,29863554.748,18.1150781,11.6706817,11.6706817,7.457221226940242e-07,2.6974903,2.6414605,2.6414605,1.6262571,2.9626088757819783e-05,ILS,ILS,0.3047768,0.3047768,949.1046,215.99013,323.9852,323.9852,0.6281062,9150.0,21920.0,18002.658,7.4841282,111.4754098,-11.7244526,1.5974941,16.6201761,0.21626712229303052,1.3749333,1.3826721,0.2893463,0.1630332,3.3487037,3.3146165,1.5770729,1.6534534,1.3926721,0.1730332,3.3246165,1.6634534,1.5280628,0.0025035989225910575,533547122.1903467,572620361.3253866,572620361.3253866,0.1564834,0.2024822427526635,451985733.3333333,523012266.6666667,523012266.6666667,388321342.7225067,414165155.6184,414165155.6184,6.8212722,0.1354915261119343,None
TLV:MSLA,MASLAVI CONSTRUCTI,Real Estate,Israel,29054.5663835,-1.0393370556693333,160788266.6666667,5759333.3333333,6069000.0,153128000.0,12980000.0,30865000.0,12980000.0,30865000.0,153128000.0,160788266.6666667,5759333.3333333,153128000.0,12980000.0,12980000.0,153128000.0,0.8344789,0.8344789,0.00021895997142092316,8.7325398,8.7325398,8.7325398,0.0075484,1.2057282435748235e-06,8.7325398,0.00032163364342410267,7.4143052,7.3458625,7.3458625e-05,17555877.3379373,17880000.0,13785200.0,17880000.0,0.08476,0.0,0.0,0.0,0.0,0.0584343,0.0005245120890560908,0.01,0.79576,0.86763487286842,0.0,0.601,1512.0,0.0003975,0.9846635,9.846635e-05,22024000,14187000,0.6441609,36,127761488,115587601,394083.3333333,0.278,-0.0653405,0.5023311,-0.0653405,0.5023311,-0.0653405,0.3340828,6.0299893,0.025993389390000444,-0.0653405,0.243466,0.0006443679506074479,26.1388517,26.1388517,6.743705868966795e-05,31812600.0,30657000.0,4.0160656,4.1674491,4.1674491,2.662877001496237e-07,1.9632078,1.6077367,1.6077367,1.2689656,2.3117185773528697e-05,USD,ILS,1.0,0.3047768,28.8,0.0,0.0,0.0,1512.0,458.4,2126.0,1307.458,15.6442501,229.8429319,-28.8805268,1.2636124,4.0708324,0.0529709915940801,1.5375775,1.6235245,2.0346051,1.5600081,54.9876527,60.4867667,2.0278379,2.1619067,1.6335245,1.5700081,60.4967667,2.1719067,1.9027156,0.0031174351775052687,313322200.0,291331666.6666667,291331666.6666667,0.144554,0.18704615389791196,95632666.6666667,92868400.0,92868400.0,206313066.6666667,179536533.3333333,179536533.3333333,0.4104025,0.008151860740164146,None
TLV:DRSL,DORSEL (B.A.Z.),Real Estate,Israel,5700.9288087,-1.0381466074918593,56751933.3333333,33636866.6666667,264814066.6666667,57670000.0,27742000.0,1102414000.0,27742000.0,1102414000.0,57670000.0,56751933.3333333,33636866.6666667,57670000.0,27742000.0,27742000.0,57670000.0,3.139201,3.139201,0.0008236989110743643,3.1099167,3.1099167,3.1099167,1.4910878,0.00023817586165410522,3.1099167,0.00011454329002502365,4.6231593,4.6231275,4.6231275e-05,39160462.2915156,39161000.0,38762200.0,39161000.0,0.48105,0.0,0.0,0.0,0.0,0.2848857,0.00255716237978733,0.16832,0.75334,0.821383400933316,0.0,1.226,1252.0,0.0009792,0.260008,2.60008e-05,22553500,27742000,1.230053,14,181042568,8599102972,1981571.4285714,0.316,0.0278086,-0.1171798,0.0278086,-0.1171798,0.0278086,0.2077051,4.807467,0.02072347984275482,0.0278086,1.9175906,0.005075180620809913,14.972754,14.972754,3.862903014381311e-05,25820600.0,29517000.0,7.0115555,6.1335017,6.1335017,3.919126598467171e-07,1.2946784,1.2920635,1.2920635,1.1376897,2.072568724284577e-05,USD,ILS,1.0,0.3047768,22.1695,22.1695,26.6034,35.4712,1252.0,910.0,1432.0,1269.3636,-1.3678981,37.5824176,-12.5698324,1.3103448,5.0619004,0.06586708987048219,1.7755062,1.7768746,1.644098,0.1009603,0.2632343,0.2513431,1.2367385,1.3437664,1.7868746,0.1109603,0.2613431,1.3537664,1.5703205,0.0025728345143423755,713528466.6666666,750184000.0,750184000.0,0.1369803,0.17724613829283278,6564066.6666667,22480400.0,22480400.0,401705800.0,422681533.3333333,422681533.3333333,3.8143062,0.07576389754629831,None
TLV:LVPR,LEVINSTEIN PROPERT,Real Estate,Israel,8099126.295642,-1.0359356171374285,67565333.3333333,51396933.3333333,516415400.0,65246000.0,26438000.0,2110002000.0,26438000.0,2110002000.0,65246000.0,67565333.3333333,51396933.3333333,65246000.0,26438000.0,26438000.0,65246000.0,7.7651033,7.7651033,0.0020374952520051926,11.8605507,11.8605507,11.8605507,4.804009,0.000767358557268778,11.8605507,0.00043684337226350704,10.4297669,10.4297642,0.00010429764199999999,48575974.7523451,48576000.0,50402266.6666667,48576000.0,0.4052,0.0,0.0,0.0,0.0,0.2415429,0.002168113095830128,0.23804,0.69824,0.7613066422434471,0.0,1.835,7130.0,0.0002574,0.3440422,3.440422e-05,14401800,26438000,1.8357428,6,506635828,31344237470,4406333.3333333,0.395,-0.0064326,-0.2843163,-0.0064326,-0.2843163,-0.0064326,0.2251709,4.9952179,0.021532814985691647,-0.0064326,0.2493567,0.0006599585393822389,52.6735423,52.6735423,0.00013589536389151355,30533000.0,21776000.0,16.5930576,23.2657894,23.2657894,1.4866152897923802e-06,0.7092355,0.7025022,0.7025022,0.8391541,1.5287160835816414e-05,USD,ILS,1.0,0.3047768,100.0,50.0,100.0,75.0,7130.0,5060.0,9797.0,7909.825,-9.8589413,40.9090909,-27.2226192,0.8739709,0.8749709,0.011385405154229563,2.4136606,2.4237652,0.0826153,0.500424,0.0336734,0.0375515,0.4030862,0.1095431,2.4337652,0.510424,0.0475515,0.1195431,1.2766542,0.002091687645063638,1525508533.3333333,1541539666.6666667,1541539666.6666667,0.1171504,0.15158716982997322,-114438133.3333333,-146489733.3333333,-146489733.3333333,632359133.3333334,636078733.3333334,636078733.3333334,5.6138153,0.11150770413582473,None
TLV:YBOX,YBOX REAL ESTATE L,Real Estate,Israel,98608.7931374,-1.0198249690764818,26149443.0709333,2936402.55728,-2677301.6403733,41755335.9304,8044583.636,-13252609.5944,8044583.636,-13252609.5944,41755335.9304,26149443.0709333,2936402.55728,41755335.9304,8044583.636,8044583.636,41755335.9304,1.6019069,1.6019069,0.00042032637259369835,2.6277999,2.6277999,2.6277999,0.0044075,7.040230026967351e-07,2.6277999,9.678614416695732e-05,15.3055861,15.216955,0.00015216955,14507975.3479759,14676000.0,8762533.3333333,14676000.0,0.19266,0.9578346,13.921875,0.1519369,1.0,0.634085,0.005691610030224224,0.01,0.73205,0.7981704391818222,0.0,0.127,107.8,0.0011781,0.323696,3.2369599999999996e-05,180936000,26395000,0.1458803,13,219481350,60383881,2030384.6153846,1.0788182,1.9870501,1.0788182,1.9870501,1.0788182,1.9870501,1.0788182,10.6366175,0.045851116264832015,1.9870501,14.3462766,0.037969494104267476,2.4358134,2.4358134,6.284288732273561e-06,-13818559.7935467,-14790208.5504,629.6006368,148396.3864161,148396.3864161,0.009482091202807524,1.8859475,1.9498601,1.9498601,1.3973739,2.545644424197182e-05,ILS,ILS,0.3047768,0.3047768,20.0,6.0,70.0,0.0,107.8,47.7,145.0,104.13077,3.5236751,125.9958071,-25.6551724,1.2353546,3.5542647,0.04624924512903937,1.5736897,1.5263943,0.1268646,0.0878625,136.7311395,54.53437,1.1111964,0.9155244,1.5363943,0.0978625,54.54437,0.9255244,1.2309594,0.002016820661816605,179727122.78144,190895180.97456,190895180.97456,0.1421414,0.1839243616895047,3877933.3333333,-19894533.3333333,-19894533.3333333,115317889.8546667,125058150.0136,125058150.0136,0.134247,0.0026665598985990977,None
TLV:SNEL,SYNEL PAYWAY M.L.L,Real Estate,Israel,205.3968223,-1.0169051965653124,152209800.0,29970133.3333333,220522266.6666667,147327000.0,28872000.0,917055000.0,28872000.0,917055000.0,147327000.0,152209800.0,29970133.3333333,147327000.0,28872000.0,28872000.0,147327000.0,1.1822292,1.1822292,0.0003102066113894322,1.9352522,1.9352522,1.9352522,0.379215,6.0573132834405535e-05,1.9352522,7.127848601737953e-05,3.4031377,3.3418958,3.3418958e-05,53094065.8248254,55005000.0,52113133.3333333,55005000.0,0.19597,0.0,0.0,0.0,0.0,0.1219829,0.0010949306436137717,0.06539,0.70524,0.7689388983383488,0.0,5.101,3335.0,0.0015295,0.2000227,2.000227e-05,5659460,28872000,5.1015468,254,174183247,5586860653,113669.2913386,0.539,-0.0233397,0.020095,-0.0233397,0.020095,-0.0233397,0.4092737,6.6474506,0.02865507106233042,-0.0233397,0.247666,0.0006554838575207388,4.7285033,4.7285033,1.2199325288508697e-05,38657133.3333333,47777000.0,4.5058501,3.6457552,3.6457552,2.3295299935793612e-07,1.7008601,1.7034533,1.7034533,1.3061641,2.3794843729738548e-05,USD,ILS,1.0,0.3047768,141.356,70.6781,79.5129,88.3477,3335.0,2720.0,3879.0,3612.902,-7.691933,22.6102941,-14.024233,1.0612597,1.4286638,0.018590236763509727,1.7630118,1.7579825,0.9468181,0.0395306,9.6214839,9.9129823,1.3276895,1.3851871,1.7679825,0.0495306,9.9229823,1.3951871,1.5815848,0.0025912900970211385,795519400.0,832046600.0,832046600.0,0.1347,0.17429553613216334,25899466.6666667,38370266.6666667,38370266.6666667,451090200.0,473695666.6666667,473695666.6666667,3.0104046,0.05979592977808262,None
