Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:CMCT,CIM COMMERICAL TRU,Real Estate,United States,5989.3381005,0.3020320527485155,30020616.666666698,0.0,109636200.0,0.0,1.0,230145000.0,0.0,-25706000.0,0.0,0.0,1.0,-25706000.0,0.0,230145000.0,30020616.666666698,0.25,109636200.0,230145000.0,3.0,-25706000.0,0.5,-25706000.0,230145000.0,5.2657977,5.2657977,52773.7677503,52773.7677503,52773.7677503,0.0063495,6.3495e-16,52773.7677503,0.3020320527619978,20.5231715,20.4754471,19775030.6584117,19867000.0,37842466.66666671,19867000.0,-0.16754000000000002,0.3381726,0.0,-0.0057922,16.0,0.055946800000000005,1.3482864733108188e-11,0.24875999999999998,0.41413999999999995,0.0,-2.269,2672.0,-0.0008492,7.8939322,14827400,-30955000,-2.087689,4,403958843,48709806,-7738750.0,87.1036459,0.373,87.1036459,-0.3589323,87.1036459,-0.3589323,87.1036459,93.579334,0.1900169,4.6090932,605.8732353999999,605.8732353999999,12891466.6666667,0.5,25426000.0,1.0,31.3353673,15.8876285,15.8876285,14.4540451,1.0,18.462101500000003,1.0,18.462101500000003,4.2977548,USD,ILS,1.0,0.3054407,0,0,0,0,2672.0,94.5,9450.0,4113.412,-35.041761,2727.5132274999996,-71.7248677,0.5510128000000001,0.5520128000000001,1.9063138,1.0,2.1479578,1.0,12.9937647,0.5,54.3751068,1.0,2.1370809,1.0,1.9758358,1.0,5.1198222,1.0,7.4982989,1.0,2.1579577999999997,54.385106799999996,1.9858358,7.5082989,4.833128299999999,811766266.6666666,1.0,696098066.6666666,1.0,696098066.6666666,48252466.66666671,0.5,48953800.0,1.0,48953800.0,6.31e-05,1e-06,132389800.0,141217800.0,141217800.0,424273133.3333333,1.0,327530933.3333333,1.0,327530933.3333333,0.18926120000000002,None
TLV:KMNK.M,KMN CAPITAL LTD,Financial Services,Israel,197009376656394.1,0.3164071026834678,0.0,0.0,-388000.0,-371866666.6666667,0.125,0.0,0.0,-1140000.0,0.0,-745984000.0,0.25,-1140000.0,-745984000.0,0.0,0.0,1.0,-388000.0,0.0,1.0,-1140000.0,0.25,-1140000.0,0.0,0.0,0.0,55285.44402150001,55285.44402150001,55285.44402150001,3563494.5172896003,3.5634945172896005e-07,55285.44402150001,0.316406746334257,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.01,0.69809,0.0,-0.035,202.7,-0.0001727,10000.0,3401070,-285000,-0.0837972,10000000,12828580,2062025,-0.0285,1.0747541999999999,0.0,1.0747541999999999,0.0,1.0747541999999999,0.0,1.0747541999999999,10.617035099999999,0.0,0.25,51440.083456,51440.083456,-418400.0,0.5,-360000.0,0.5,3261.4676874,3563494.5172896003,3563494.5172896003,-1.4064908,1.0,-1.038908,1.0,-1.038908,104.89080030000001,USD,ILS,1.0,0.3054407,0,0,0,0,202.7,1.5,289.0,2.4859999999999998,8053.660498800001,13413.3333333,-29.8615917,1.3996522,7.518318799999999,0.19180060000000002,1.0,0.0374392,1.0,0.012345700000000001,1.0,0.0030864,1.0,0.0,1.0,0.0,1.0,0.19180060000000002,1.0,0.0374392,1.0,0.0474392,0.0130864,0.01,0.0474392,0.0474392,102000.0,1.0,14600.0,1.0,14600.0,-324400.0,1.0,-371200.0,1.0,-371200.0,1e-06,1e-06,-337857.14285709994,-371200.0,-371200.0,419600.0,1.0,385800.0,1.0,385800.0,1e-05,None
TLV:GODM.M,GO.D.M INVESTMENTS,Healthcare,Israel,60102300921374.71,0.4319240753943192,0.0,0.0,-1851733.3333333,-418356266.6666667,0.125,0.0,0.0,-7724000.0,0.0,-851048000.0,0.25,-7724000.0,-851048000.0,0.0,0.0,1.0,-1851733.3333333,0.0,1.0,-7724000.0,0.25,-7724000.0,0.0,0.0,0.0,75469.6610158,75469.6610158,75469.6610158,796376.9826499,7.963769826499e-08,75469.6610158,0.4319239957568619,-18.083922100000002,3686.5159204,-716495.7605648001,0.0,-1188142.8571429,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.01,0.26055,0.0,-0.05,193.1,-0.0002589,19.842106,17776000,-1931000,-0.1086296,10000000,25914107,10234576,-0.1931,0.0167079,0.0,0.0167079,0.0,0.0167079,0.0,0.0167079,1.5425888,0.0,0.25,4517016.0905587,4517016.0905587,-2690533.3333332995,0.5,-3254000.0,0.5,10382.504524400001,796376.9826499,796376.9826499,0.060485199999999996,1.0,0.0245362,1.0,0.0245362,0.1576402,USD,ILS,1.0,0.3054407,0,0,0,0,193.1,0.2,189.9,0.31,62190.3225806,96450.0,1.6850973999999999,2.0337375,70.7569908,31.825097600000003,1.0,43.216778999999995,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,29.947893199999996,1.0,42.8506866,1.0,43.226779,0.01,0.01,42.8606866,43.0437328,4308133.3333333,1.0,4409600.0,1.0,4409600.0,4128066.6666667,1.0,4302000.0,1.0,4302000.0,1e-06,1e-06,3764866.6666667,4238400.0,4238400.0,180066.6666667,1.0,107600.0,1.0,107600.0,1e-05,None
TLV:PTCH,PETROCHEMICAL,Basic Materials,Israel,3818262.265781,0.572314742034229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.454611400000001,9.454611400000001,100000.0,100000.0,100000.0,0.0381826,3.81826e-15,100000.0,0.5723147420344663,-125.30368729999999,532.0407411,-1499999.9122463001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.01,0.48732,0.0,-56.824,86.5,-0.6569249,10000.0,5647960,-135466000,-23.9849432,1341,375911039,151810283,-101018.64280389999,-0.9,-0.9,-0.9,-0.9,0.0,0.0,-0.9,0.16,-0.9,0.16,-111111.1111111,0.9,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,86.5,63.3,169.9,106.45674,-18.746337699999998,36.6508689,-49.0876986,0.43527200000000005,0.43627200000000005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
TLV:ILDC,ISRAEL LAND DEVEL,Real Estate,Israel,16266196.035936901,0.9999999999965182,122796120.9938667,1.0,14167703.9677933,73654133.2997067,1.0,99681488.7671,1.0,261304.51885,0.25,326772983.9287,1.0,261304.51885,326772983.9287,99681488.7671,122796120.9938667,1.0,14167703.9677933,99681488.7671,1.0,261304.51885,0.25,261304.51885,99681488.7671,5.0080057,5.0080057,174729.0304711,174729.0304711,174729.0304711,1.3990215,1.3990215e-13,174729.0304711,1.0,19.3600533,18.442439800000002,93260422.504102,102101000.0,120566466.6666667,102101000.0,0.01048,0.010064499999999999,0.1,0.0215398,0.1,0.0150281,3.621687737200754e-12,0.17414000000000002,0.59142,0.0,-1.8130000000000002,4359.0,-0.00041589999999999997,1.6455554000000001,34143600,3422000,0.1002238,71,1634372701,45657485236,48197.1830986,0.06808689999999999,0.21100000000000002,0.06808689999999999,-0.10110930000000001,0.06808689999999999,-0.10110930000000001,0.06808689999999999,2.8593463,0.1329727,3.8965417,2566265.7429643995,2566265.7429643995,-25982659.3116267,0.5,12022145.952,0.5,1589.7634175,135.9468358,135.9468358,4.5700469,1.0,4.899508999999999,1.0,4.899508999999999,2.2144835,ILS,ILS,0.3054407,0.3054407,0,0,0,0,4359.0,2755.0,4678.0,4117.9717,5.853083,58.22141559999999,-6.8191535000000005,1.6682267,21.5541277,4.0859582,3.0,1.3614328000000002,1.0,1.3073700000000001,1.0,1.2903666,1.0,0.2898034,1.0,0.1403787,0.5,1.4174930000000001,1.0,1.4484208,1.0,1.3714328000000002,1.3003666,0.1503787,1.4584208,1.4149268,3366933394.809453,2.0,2791329611.6949897,1.5,2791329611.6949897,541696678.6498266,2.0,279292695.45610666,1.0,279292695.45610666,0.1000936,0.10093560000000001,238529533.3333333,303233666.6666667,303233666.6666667,2470959917.14516,2.0,2050567526.0222602,1.5,2050567526.0222602,3.7147932999999997,None
TLV:CLAB,COMPULAB LTD,Technology,Israel,8878879354016195.0,1.0000250687981298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4337258,0.4337258,13.140741,13.140741,13.140741,10000000000000.0,1.0,4.380247,2.5068799318522447e-05,10.2356233,15.353434900000002,1823013.1001761002,0.0,0.0,0.0,0.0118,0.0,0.0,0.0,1.0,0.0049333,1.1888976060801084e-12,0.06651,0.7075100000000001,0.0,1.35,1777.0,0.0007597000000000001,3.8365050000000003,100000000,1015000,0.01015,102,37319350,37319350,9950.980392200001,-0.9890000000000001,-0.311,-0.9890000000000001,-0.311,0.0,0.0,-0.9890000000000001,0.1511,-0.311,0.2189,-13.2868969,7526.211801899999,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,1777.0,1450.0,2240.0,1848.156,-3.8501079,22.5517241,-20.669642899999996,0.8278481,0.8288481,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
TLV:SMAG.L,SMART AGRO L,Technology,Israel,3.333333333333334e+20,1.1907715806777237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,10000000000000.0,1.0,33333.3333333,0.19077158067796465,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.17274,0.19084,0.0,0.0,315.0,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0.0,0.0,-0.9,0.16,-0.9,0.16,-111111.1111111,0.9,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,312.5,315.0,323.0,312.5,0.8,0.0,-2.4767802000000003,0.0,0.001,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
TLV:SHMM,SHAMAYM,Technology,Israel,3.333333333333334e+20,1.1907715806777237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,10000000000000.0,1.0,33333.3333333,0.19077158067796465,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.01,1.23e-05,0.0,0.0,1148.0,0.0,10000.0,6592200,0,0.0,10000000,2285352160,2285352160,0.0,-0.9,-0.9,-0.9,-0.9,0.0,0.0,-0.9,0.16,-0.9,0.16,-111111.1111111,0.9,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,1148.0,1052.0,3468.0,1696.1072,-32.3155989,9.125475300000002,-66.89734720000001,0.0794702,0.0804702,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
TLV:SOLR,SOLAER,Technology,Israel,3.333333333333334e+20,1.1907715806777237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,10000000000000.0,1.0,33333.3333333,0.19077158067796465,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.13404000000000002,0.6359,0.0,0.0,4198.0,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0.0,0.0,-0.9,0.16,-0.9,0.16,-111111.1111111,0.9,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,4198.0,3522.0,4851.0,4063.0994,3.3201403,19.19364,-13.461142,1.0173062,1.1084351000000001,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
TLV:QLRD,QUICKLIZARD,Technology,Israel,3.333333333333334e+20,1.1907715806777237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,10000000000000.0,1.0,33333.3333333,0.19077158067796465,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.24625,0.33729000000000003,0.0,0.0,3593.0,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0.0,0.0,-0.9,0.16,-0.9,0.16,-111111.1111111,0.9,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,3593.0,3236.0,7550.0,4866.0073,-26.1612287,11.032138400000001,-52.410596000000005,0.1655076,0.1665076,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
TLV:TIGI,TIGI,Technology,Israel,3.333333333333334e+20,1.1907715806777237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,10000000000000.0,1.0,33333.3333333,0.19077158067796465,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.01,1.23e-05,0.0,0.0,1676.0,0.0,10000.0,4064170,0,0.0,10000000,2044524689,2044524689,0.0,-0.9,-0.9,-0.9,-0.9,0.0,0.0,-0.9,0.16,-0.9,0.16,-111111.1111111,0.9,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,1676.0,1612.0,3699.0,2724.8936,-38.49301129999999,3.9702233000000002,-54.6904569,0.0613321,0.0623321,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
TLV:TRAN,TRUCKNET,Technology,Israel,3.333333333333334e+20,1.1907715806777237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,10000000000000.0,1.0,33333.3333333,0.19077158067796465,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.18234,0.69594,0.0,0.0,862.0,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0.0,0.0,-0.9,0.16,-0.9,0.16,-111111.1111111,0.9,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,862.0,7.3,1080.0,756.0438,14.0145584,11708.2191781,-20.1851852,1.5935489999999999,16.3754225,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
TLV:SPDV,SPEEDVALUE,Technology,Israel,3.333333333333334e+20,1.1907715806777237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,10000000000000.0,1.0,33333.3333333,0.19077158067796465,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.10761,0.6592100000000001,0.0,0.0,972.6,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0.0,0.0,-0.9,0.16,-0.9,0.16,-111111.1111111,0.9,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,972.6,883.0,1144.0,1039.6761,-6.4516343,10.1472254,-14.982517499999998,0.6865899999999999,0.6875899999999999,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
TLV:MIFT,MILLENNIUM FOOD-TE,Technology,Israel,3.333333333333334e+20,1.1907715806777237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,10000000000000.0,1.0,33333.3333333,0.19077158067796465,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.24843,0.0653,0.0,0.0,70.0,0.0,10000.0,72928800,0,0.0,10000000,1559279601,1559279601,0.0,-0.9,-0.9,-0.9,-0.9,0.0,0.0,-0.9,0.16,-0.9,0.16,-111111.1111111,0.9,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,70.0,69.5,174.8,95.625534,-26.797794399999997,0.7194245,-59.9542334,0.009496700000000002,0.010496700000000001,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
TLV:BIMT.L,BIO MEAT FOOD L,Technology,Israel,3.333333333333334e+20,1.1907715806777237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,10000000000000.0,1.0,33333.3333333,0.19077158067796465,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.01,1.23e-05,0.0,0.0,530.4,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0.0,0.0,-0.9,0.16,-0.9,0.16,-111111.1111111,0.9,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,527.8,530.4,574.5,527.8,0.4926108,0.0,-7.6762402000000005,0.0,0.001,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
TLV:IARG.L,IARGENTO HI TECH,Technology,Israel,3.333333333333334e+20,1.1907715806777237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,10000000000000.0,1.0,33333.3333333,0.19077158067796465,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.01,1.23e-05,0.0,0.0,662.6,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0.0,0.0,-0.9,0.16,-0.9,0.16,-111111.1111111,0.9,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,662.6,490.2,1330.0,766.79224,-13.5880666,35.1693186,-50.1804511,0.41057390000000005,0.41157390000000005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
